outputscale,omega,lml
-5.000000000000000000e-01,-5.955000000000000071e+00,-4.573540256472226562e+11
-4.550000000000000711e-01,-5.955000000000000071e+00,-4.559536594104137573e+11
-4.100000000000001421e-01,-5.955000000000000071e+00,-4.545953345908682861e+11
-3.650000000000002132e-01,-5.955000000000000071e+00,-4.532982165249402466e+11
-3.200000000000002842e-01,-5.955000000000000071e+00,-4.520248086114125977e+11
-2.750000000000003553e-01,-5.955000000000000071e+00,-4.508178242696024170e+11
-2.300000000000004263e-01,-5.955000000000000071e+00,-4.496643494771098633e+11
-1.850000000000004974e-01,-5.955000000000000071e+00,-4.485682302269788818e+11
-1.400000000000005684e-01,-5.955000000000000071e+00,-4.475096044394140625e+11
-9.499999999999975131e-02,-5.955000000000000071e+00,-4.465607375978687744e+11
-4.999999999999982236e-02,-5.955000000000000071e+00,-4.456204924932838745e+11
-4.999999999999893419e-03,-5.955000000000000071e+00,-4.448084344640120239e+11
4.000000000000003553e-02,-5.955000000000000071e+00,-4.438990516235489502e+11
8.499999999999996447e-02,-5.955000000000000071e+00,-4.430901427241192627e+11
1.299999999999998934e-01,-5.955000000000000071e+00,-4.424893068461417847e+11
1.749999999999998224e-01,-5.955000000000000071e+00,-4.418273689358878174e+11
2.199999999999997513e-01,-5.955000000000000071e+00,-4.413055922641298828e+11
2.649999999999996803e-01,-5.955000000000000071e+00,-4.407323853744197388e+11
3.099999999999996092e-01,-5.955000000000000071e+00,-4.402538851074205933e+11
3.549999999999995381e-01,-5.955000000000000071e+00,-4.396592122079075928e+11
3.999999999999994671e-01,-5.955000000000000071e+00,-4.394050365711301270e+11
4.449999999999993960e-01,-5.955000000000000071e+00,-4.389517802059393921e+11
4.900000000000002132e-01,-5.955000000000000071e+00,-4.386158391394482422e+11
5.350000000000001421e-01,-5.955000000000000071e+00,-4.382984384100655518e+11
5.800000000000000711e-01,-5.955000000000000071e+00,-4.380090155996251221e+11
6.250000000000000000e-01,-5.955000000000000071e+00,-4.377763803072539062e+11
6.699999999999999289e-01,-5.955000000000000071e+00,-4.376083798915747681e+11
7.149999999999998579e-01,-5.955000000000000071e+00,-4.369285721418084106e+11
7.599999999999997868e-01,-5.955000000000000071e+00,-4.366587894516375732e+11
8.049999999999997158e-01,-5.955000000000000071e+00,-4.368041463030460815e+11
8.499999999999996447e-01,-5.955000000000000071e+00,-4.360433649576400146e+11
8.949999999999995737e-01,-5.955000000000000071e+00,-4.368165301699356689e+11
9.399999999999995026e-01,-5.955000000000000071e+00,-4.362910692173597412e+11
9.849999999999994316e-01,-5.955000000000000071e+00,-4.368713095289444580e+11
1.029999999999999361e+00,-5.955000000000000071e+00,-4.363099082098344727e+11
1.075000000000000178e+00,-5.955000000000000071e+00,-4.353140864614953613e+11
1.120000000000000107e+00,-5.955000000000000071e+00,-4.362907373486942139e+11
1.165000000000000036e+00,-5.955000000000000071e+00,-4.350011242093745117e+11
1.209999999999999964e+00,-5.955000000000000071e+00,-4.366300077191414795e+11
1.254999999999999893e+00,-5.955000000000000071e+00,-4.370509127733669434e+11
1.299999999999999822e+00,-5.955000000000000071e+00,-4.374012361127992554e+11
1.344999999999999751e+00,-5.955000000000000071e+00,-4.360446157232705078e+11
1.389999999999999680e+00,-5.955000000000000071e+00,-4.348248415753669434e+11
1.434999999999999609e+00,-5.955000000000000071e+00,-4.363722807381236572e+11
1.479999999999999538e+00,-5.955000000000000071e+00,-4.352244791980496826e+11
1.524999999999999467e+00,-5.955000000000000071e+00,-4.349639221570732422e+11
1.569999999999999396e+00,-5.955000000000000071e+00,-4.355121396053692017e+11
1.614999999999999325e+00,-5.955000000000000071e+00,-4.344561282976331787e+11
1.660000000000000142e+00,-5.955000000000000071e+00,-4.339576322117501831e+11
1.705000000000000071e+00,-5.955000000000000071e+00,-4.357497888168186646e+11
1.750000000000000000e+00,-5.955000000000000071e+00,-4.346066061571369629e+11
1.794999999999999929e+00,-5.955000000000000071e+00,-4.380792456896614380e+11
1.839999999999999858e+00,-5.955000000000000071e+00,-4.350775556083556519e+11
1.884999999999999787e+00,-5.955000000000000071e+00,-4.392601116656213379e+11
1.929999999999999716e+00,-5.955000000000000071e+00,-4.386667329551702881e+11
1.974999999999999645e+00,-5.955000000000000071e+00,-4.360802405605854492e+11
2.019999999999999574e+00,-5.955000000000000071e+00,-4.354702817654606323e+11
2.064999999999999503e+00,-5.955000000000000071e+00,-4.417467176414764404e+11
2.109999999999999432e+00,-5.955000000000000071e+00,-4.254936888590344238e+11
