outputscale,omega,lml
-1.850000000000000089e+00,-6.000000000000000000e+00,-1.602638734480994873e+11
-1.805000000000000160e+00,-6.000000000000000000e+00,-1.595761068548623657e+11
-1.760000000000000231e+00,-6.000000000000000000e+00,-1.588229891407863159e+11
-1.715000000000000302e+00,-6.000000000000000000e+00,-1.579993420254581604e+11
-1.669999999999999929e+00,-6.000000000000000000e+00,-1.570990841619650269e+11
-1.625000000000000000e+00,-6.000000000000000000e+00,-1.561166900125924683e+11
-1.580000000000000071e+00,-6.000000000000000000e+00,-1.550481162760041199e+11
-1.535000000000000142e+00,-6.000000000000000000e+00,-1.538853839583731689e+11
-1.490000000000000213e+00,-6.000000000000000000e+00,-1.526256099907265015e+11
-1.445000000000000284e+00,-6.000000000000000000e+00,-1.512609293462019348e+11
-1.400000000000000355e+00,-6.000000000000000000e+00,-1.497862552511929932e+11
-1.354999999999999982e+00,-6.000000000000000000e+00,-1.481985552545507812e+11
-1.310000000000000053e+00,-6.000000000000000000e+00,-1.464944267172861633e+11
-1.265000000000000124e+00,-6.000000000000000000e+00,-1.446659090078724976e+11
-1.220000000000000195e+00,-6.000000000000000000e+00,-1.427147185325969543e+11
-1.175000000000000266e+00,-6.000000000000000000e+00,-1.406378209288729553e+11
-1.130000000000000338e+00,-6.000000000000000000e+00,-1.384336614692533264e+11
-1.084999999999999964e+00,-6.000000000000000000e+00,-1.361059603321900177e+11
-1.040000000000000036e+00,-6.000000000000000000e+00,-1.336560596075550842e+11
-9.950000000000001066e-01,-6.000000000000000000e+00,-1.310882906989069061e+11
-9.500000000000001776e-01,-6.000000000000000000e+00,-1.284079112081488342e+11
-9.050000000000002487e-01,-6.000000000000000000e+00,-1.256246953572331238e+11
-8.600000000000003197e-01,-6.000000000000000000e+00,-1.227433085315595398e+11
-8.150000000000003908e-01,-6.000000000000000000e+00,-1.197801146021980896e+11
-7.700000000000004619e-01,-6.000000000000000000e+00,-1.167481169620726013e+11
-7.250000000000005329e-01,-6.000000000000000000e+00,-1.136580651261318665e+11
-6.799999999999997158e-01,-6.000000000000000000e+00,-1.105290477165828552e+11
-6.349999999999997868e-01,-6.000000000000000000e+00,-1.073719766145507355e+11
-5.899999999999998579e-01,-6.000000000000000000e+00,-1.042148213544701996e+11
-5.449999999999999289e-01,-6.000000000000000000e+00,-1.010549931242800598e+11
-5.000000000000000000e-01,-6.000000000000000000e+00,-9.792730119257388306e+10
-4.550000000000000711e-01,-6.000000000000000000e+00,-9.484351412108343506e+10
-4.100000000000001421e-01,-6.000000000000000000e+00,-9.181538844657897949e+10
-3.650000000000002132e-01,-6.000000000000000000e+00,-8.885445682711024475e+10
-3.200000000000002842e-01,-6.000000000000000000e+00,-8.598371826056790161e+10
-2.750000000000003553e-01,-6.000000000000000000e+00,-8.320411247441362000e+10
-2.300000000000004263e-01,-6.000000000000000000e+00,-8.053423209011976624e+10
-1.850000000000004974e-01,-6.000000000000000000e+00,-7.797055132420022583e+10
-1.400000000000005684e-01,-6.000000000000000000e+00,-7.553263828543273926e+10
-9.499999999999975131e-02,-6.000000000000000000e+00,-7.322122133623625183e+10
-4.999999999999982236e-02,-6.000000000000000000e+00,-7.102050699548616028e+10
-4.999999999999893419e-03,-6.000000000000000000e+00,-6.895178987801249695e+10
4.000000000000003553e-02,-6.000000000000000000e+00,-6.700538464430558777e+10
8.499999999999996447e-02,-6.000000000000000000e+00,-6.518371582396938324e+10
1.299999999999998934e-01,-6.000000000000000000e+00,-6.348743426106391907e+10
1.749999999999998224e-01,-6.000000000000000000e+00,-6.190288515172647858e+10
2.199999999999997513e-01,-6.000000000000000000e+00,-6.044314327695555115e+10
2.649999999999996803e-01,-6.000000000000000000e+00,-5.909135496299239349e+10
3.099999999999996092e-01,-6.000000000000000000e+00,-5.782681187491976166e+10
3.549999999999995381e-01,-6.000000000000000000e+00,-5.666404784467152405e+10
3.999999999999994671e-01,-6.000000000000000000e+00,-5.561165870600898743e+10
4.449999999999993960e-01,-6.000000000000000000e+00,-5.465119185767897034e+10
